Date,SharePrice,ExDiv,DivPay,DivPeriod,FwdDiv,FwdDivYield
2017-10-12,77.12,,0.39,4,1.56,0.020228215767634856
2017-10-13,77.49,,0.39,4,1.56,0.020131629887727452
2017-10-16,77.65,,0.39,4,1.56,0.02009014810045074
2017-10-17,77.59,,0.39,4,1.56,0.02010568372212914
2017-10-18,77.61,,0.39,4,1.56,0.020100502512562814
2017-10-19,77.91,,0.39,4,1.56,0.020023103581055066
2017-10-20,78.81,,0.39,4,1.56,0.0197944423296536
2017-10-23,78.83,,0.39,4,1.56,0.019789420271470255
2017-10-24,78.86,,0.39,4,1.56,0.019781891960436216
2017-10-25,78.63,,0.39,4,1.56,0.01983975581838993
2017-10-26,78.76,,0.39,4,1.56,0.019807008633824275
2017-10-27,83.81,,0.39,4,1.56,0.018613530604939744
2017-10-30,83.89,,0.39,4,1.56,0.018595780188341876
2017-10-31,83.18,,0.39,4,1.56,0.018754508295263282
2017-11-01,83.18,,0.39,4,1.56,0.018754508295263282
2017-11-02,84.05,,0.39,4,1.56,0.01856038072575848
2017-11-03,84.14,,0.39,4,1.56,0.018540527691942
2017-11-06,84.47,,0.39,4,1.56,0.018468095181721322
2017-11-07,84.27,,0.39,4,1.56,0.018511925952296192
2017-11-08,84.56,,0.39,4,1.56,0.018448438978240302
2017-11-09,84.09,,0.39,4,1.56,0.01855155190866928
2017-11-10,83.87,,0.39,4,1.56,0.018600214617860975
2017-11-13,83.93,,0.39,4,1.56,0.018586917669486475
2017-11-14,84.05,,0.39,4,1.56,0.01856038072575848
2017-11-15,82.98,0.42,0.42,4,1.68,0.020245842371655817
2017-11-16,83.2,,0.42,4,1.68,0.02019230769230769
2017-11-17,82.4,,0.42,4,1.68,0.020388349514563104
2017-11-20,82.53,,0.42,4,1.68,0.02035623409669211
2017-11-21,83.72,,0.42,4,1.68,0.020066889632107024
2017-11-22,83.11,,0.42,4,1.68,0.020214173986283238
2017-11-24,83.26,,0.42,4,1.68,0.020177756425654576
2017-11-27,83.87,,0.42,4,1.68,0.02003100035769643
2017-11-28,84.88,,0.42,4,1.68,0.019792648444863337
2017-11-29,83.34,,0.42,4,1.68,0.020158387329013677
2017-12-01,84.26,,0.42,4,1.68,0.019938286256824114
2017-12-04,81.08,,0.42,4,1.68,0.020720276270350273
2017-12-05,81.59,,0.42,4,1.68,0.020590758671405807
2017-12-06,82.78,,0.42,4,1.68,0.020294757187726505
2017-12-07,82.49,,0.42,4,1.68,0.020366104982422112
2017-12-08,84.16,,0.42,4,1.68,0.019961977186311788
2017-12-11,85.23,,0.42,4,1.68,0.01971136923618444
2017-12-12,85.58,,0.42,4,1.68,0.019630754849263847
2017-12-13,85.35,,0.42,4,1.68,0.01968365553602812
2017-12-14,84.69,,0.42,4,1.68,0.01983705278072972
2017-12-15,86.85,,0.42,4,1.68,0.01934369602763385
2017-12-18,86.38,,0.42,4,1.68,0.019448946515397084
2017-12-19,85.83,,0.42,4,1.68,0.019573575672841664
2017-12-20,85.52,,0.42,4,1.68,0.019644527595884004
2017-12-21,85.5,,0.42,4,1.68,0.019649122807017545
2017-12-22,85.51,,0.42,4,1.68,0.0196468249327564
2017-12-26,85.4,,0.42,4,1.68,0.019672131147540982
2017-12-27,85.71,,0.42,4,1.68,0.019600980049002452
2017-12-28,85.72,,0.42,4,1.68,0.019598693420438636
2017-12-29,85.54,,0.42,4,1.68,0.01963993453355155
2018-01-02,85.95,,0.42,4,1.68,0.019546247818499125
2018-01-03,86.35,,0.42,4,1.68,0.019455703532136652
2018-01-04,87.11,,0.42,4,1.68,0.019285960280105614
2018-01-05,88.19,,0.42,4,1.68,0.019049778886495068
2018-01-08,88.28,,0.42,4,1.68,0.019030357951971
2018-01-09,88.22,,0.42,4,1.68,0.01904330083881206
2018-01-10,87.82,,0.42,4,1.68,0.019130038715554545
2018-01-11,88.08,,0.42,4,1.68,0.01907356948228883
2018-01-12,89.6,,0.42,4,1.68,0.01875
2018-01-16,88.35,,0.42,4,1.68,0.01901528013582343
2018-01-17,90.14,,0.42,4,1.68,0.018637674728200576
2018-01-18,90.1,,0.42,4,1.68,0.018645948945615984
2018-01-19,90.0,,0.42,4,1.68,0.018666666666666665
2018-01-22,91.61,,0.42,4,1.68,0.018338609322126404
2018-01-23,91.9,,0.42,4,1.68,0.018280739934711642
2018-01-24,91.82,,0.42,4,1.68,0.018296667392724897
2018-01-25,92.33,,0.42,4,1.68,0.01819560272934041
2018-01-26,94.06,,0.42,4,1.68,0.017860939825643206
2018-01-29,93.92,,0.42,4,1.68,0.01788756388415673
2018-01-30,92.74,,0.42,4,1.68,0.018115160664222557
2018-01-31,95.01,,0.42,4,1.68,0.01768234922639722
2018-02-01,94.26,,0.42,4,1.68,0.017823042647994905
2018-02-02,91.78,,0.42,4,1.68,0.01830464153410329
2018-02-05,88.0,,0.42,4,1.68,0.01909090909090909
2018-02-06,91.33,,0.42,4,1.68,0.01839483192817256
2018-02-07,89.61,,0.42,4,1.68,0.018747907599598258
2018-02-08,85.01,,0.42,4,1.68,0.01976238089636513
2018-02-09,88.18,,0.42,4,1.68,0.01905193921524155
2018-02-12,89.13,,0.42,4,1.68,0.018848872433524066
2018-02-13,89.83,,0.42,4,1.68,0.0187019926527886
2018-02-14,90.81,0.42,0.42,4,1.68,0.018500165180046248
2018-02-15,92.66,,0.42,4,1.68,0.018130800777034318
2018-02-16,92.0,,0.42,4,1.68,0.01826086956521739
2018-02-20,92.72,,0.42,4,1.68,0.0181190681622088
2018-02-21,91.49,,0.42,4,1.68,0.018362662586074982
2018-02-22,91.73,,0.42,4,1.68,0.018314618990515643
2018-02-23,94.06,,0.42,4,1.68,0.017860939825643206
2018-02-26,95.42,,0.42,4,1.68,0.01760637182980507
2018-02-27,94.2,,0.42,4,1.68,0.017834394904458598
2018-02-28,93.77,,0.42,4,1.68,0.01791617788205183
2018-03-01,92.85,,0.42,4,1.68,0.018093699515347336
2018-03-02,93.05,,0.42,4,1.68,0.018054809242342828
2018-03-05,93.64,,0.42,4,1.68,0.01794105083297736
2018-03-06,93.32,,0.42,4,1.68,0.018002571795970854
2018-03-07,93.86,,0.42,4,1.68,0.01789899850841679
2018-03-08,94.43,,0.42,4,1.68,0.017790956263899184
2018-03-09,96.54,,0.42,4,1.68,0.017402113113735237
2018-03-12,96.77,,0.42,4,1.68,0.017360752299266303
2018-03-13,94.41,,0.42,4,1.68,0.017794725135049254
2018-03-14,93.85,,0.42,4,1.68,0.017900905700586042
2018-03-15,94.18,,0.42,4,1.68,0.017838182204289656
2018-03-16,94.6,,0.42,4,1.68,0.017758985200845668
2018-03-19,92.89,,0.42,4,1.68,0.01808590806330068
2018-03-20,93.13,,0.42,4,1.68,0.018039299903360895
2018-03-21,92.48,,0.42,4,1.68,0.01816608996539792
2018-03-22,89.79,,0.42,4,1.68,0.018710324089542263
2018-03-23,87.18,,0.42,4,1.68,0.01927047487955953
2018-03-26,93.78,,0.42,4,1.68,0.017914267434420983
2018-03-27,89.47,,0.42,4,1.68,0.01877724376886107
2018-03-28,89.39,,0.42,4,1.68,0.01879404855129209
2018-03-29,91.27,,0.42,4,1.68,0.018406924509696505
2018-04-02,88.52,,0.42,4,1.68,0.018978761861726163
2018-04-03,89.71,,0.42,4,1.68,0.018727009252034334
2018-04-04,92.33,,0.42,4,1.68,0.01819560272934041
2018-04-05,92.38,,0.42,4,1.68,0.018185754492314354
2018-04-06,90.23,,0.42,4,1.68,0.018619084561675717
2018-04-09,90.77,,0.42,4,1.68,0.018508317726120965
2018-04-10,92.88,,0.42,4,1.68,0.01808785529715762
2018-04-11,91.86,,0.42,4,1.68,0.018288700195950358
2018-04-12,93.58,,0.42,4,1.68,0.017952553964522333
2018-04-13,93.08,,0.42,4,1.68,0.018048990116029222
2018-04-16,94.17,,0.42,4,1.68,0.01784007645747053
2018-04-17,96.07,,0.42,4,1.68,0.017487248881024254
2018-04-18,96.44,,0.42,4,1.68,0.017420157610949814
2018-04-19,96.11,,0.42,4,1.68,0.01747997086671522
2018-04-20,95.0,,0.42,4,1.68,0.01768421052631579
2018-04-23,95.35,,0.42,4,1.68,0.01761929732564237
2018-04-24,93.12,,0.42,4,1.68,0.01804123711340206
2018-04-25,92.31,,0.42,4,1.68,0.018199545011374715
2018-04-26,94.26,,0.42,4,1.68,0.017823042647994905
2018-04-27,95.82,,0.42,4,1.68,0.017532874139010647
2018-04-30,93.52,,0.42,4,1.68,0.017964071856287425
2018-05-01,95.0,,0.42,4,1.68,0.01768421052631579
2018-05-02,93.51,,0.42,4,1.68,0.017965992941931342
2018-05-03,94.07,,0.42,4,1.68,0.01785904113957691
2018-05-04,95.16,,0.42,4,1.68,0.017654476670870112
2018-05-07,96.22,,0.42,4,1.68,0.017459987528580335
2018-05-08,95.81,,0.42,4,1.68,0.01753470410186828
2018-05-09,96.94,,0.42,4,1.68,0.017330307406643285
2018-05-10,97.91,,0.42,4,1.68,0.01715861505464202
2018-05-11,97.7,,0.42,4,1.68,0.017195496417604914
2018-05-14,98.03,,0.42,4,1.68,0.01713761093542793
2018-05-15,97.32,,0.42,4,1.68,0.017262638717632554
2018-05-16,97.15,0.42,0.42,4,1.68,0.017292846114256303
2018-05-17,96.18,,0.42,4,1.68,0.017467248908296942
2018-05-18,96.36,,0.42,4,1.68,0.017434620174346202
2018-05-21,97.6,,0.42,4,1.68,0.01721311475409836
2018-05-22,97.5,,0.42,4,1.68,0.01723076923076923
2018-05-23,98.66,,0.42,4,1.68,0.017028177579566185
2018-05-24,98.31,,0.42,4,1.68,0.017088800732377174
2018-05-25,98.36,,0.42,4,1.68,0.01708011386742578
2018-05-29,98.01,,0.42,4,1.68,0.017141108050198958
2018-05-30,98.95,,0.42,4,1.68,0.016978271854471955
2018-05-31,98.84,,0.42,4,1.68,0.016997167138810197
2018-06-01,100.79,,0.42,4,1.68,0.01666832026986804
2018-06-04,101.67,,0.42,4,1.68,0.016524048391856005
2018-06-05,102.19,,0.42,4,1.68,0.01643996477150406
2018-06-06,102.49,,0.42,4,1.68,0.01639184310664455
2018-06-07,100.88,,0.42,4,1.68,0.016653449643140365
2018-06-08,101.63,,0.42,4,1.68,0.016530552002361507
2018-06-11,101.05,,0.42,4,1.68,0.016625432953983176
2018-06-12,101.31,,0.42,4,1.68,0.01658276576843352
2018-06-13,100.85,,0.42,4,1.68,0.01665840356965791
2018-06-14,101.42,,0.42,4,1.68,0.016564780122263853
2018-06-15,100.13,,0.42,4,1.68,0.01677818835513832
2018-06-18,100.86,,0.42,4,1.68,0.01665675193337299
2018-06-19,100.86,,0.42,4,1.68,0.01665675193337299
2018-06-20,101.87,,0.42,4,1.68,0.016491606950034356
2018-06-21,101.14,,0.42,4,1.68,0.016610638718607868
2018-06-22,100.41,,0.42,4,1.68,0.016731401254855095
2018-06-25,98.39,,0.42,4,1.68,0.01707490598638073
2018-06-26,99.08,,0.42,4,1.68,0.016955995155429955
2018-06-27,97.54,,0.42,4,1.68,0.017223703096165673
2018-06-28,98.63,,0.42,4,1.68,0.017033356990773598
2018-06-29,98.61,,0.42,4,1.68,0.017036811682385154
2018-07-02,100.01,,0.42,4,1.68,0.0167983201679832
2018-07-03,99.05,,0.42,4,1.68,0.01696113074204947
2018-07-05,99.76,,0.42,4,1.68,0.016840417000801924
2018-07-06,101.16,,0.42,4,1.68,0.0166073546856465
2018-07-09,101.85,,0.42,4,1.68,0.016494845360824743
2018-07-10,102.12,,0.42,4,1.68,0.016451233842538188
2018-07-11,101.98,,0.42,4,1.68,0.016473818395763874
2018-07-12,104.19,,0.42,4,1.68,0.0161243881370573
2018-07-13,105.43,,0.42,4,1.68,0.015934743431660816
2018-07-16,104.91,,0.42,4,1.68,0.016013726050900772
2018-07-17,105.95,,0.42,4,1.68,0.015856536101934875
2018-07-18,105.12,,0.42,4,1.68,0.01598173515981735
2018-07-19,104.4,,0.42,4,1.68,0.016091954022988506
2018-07-20,106.27,,0.42,4,1.68,0.015808788933847746
2018-07-23,107.97,,0.42,4,1.68,0.015559877743817726
2018-07-24,107.66,,0.42,4,1.68,0.015604681404421327
2018-07-25,110.83,,0.42,4,1.68,0.015158350627086528
2018-07-26,109.62,,0.42,4,1.68,0.01532567049808429
2018-07-27,107.68,,0.42,4,1.68,0.015601783060921246
2018-07-30,105.37,,0.42,4,1.68,0.015943817025718895
2018-07-31,106.08,,0.42,4,1.68,0.01583710407239819
2018-08-01,106.28,,0.42,4,1.68,0.01580730146782085
2018-08-02,107.57,,0.42,4,1.68,0.015617737287347774
2018-08-03,108.04,,0.42,4,1.68,0.015549796371714178
2018-08-06,108.13,,0.42,4,1.68,0.015536853787108111
2018-08-07,108.88,,0.42,4,1.68,0.015429831006612785
2018-08-08,109.49,,0.42,4,1.68,0.015343867019819163
2018-08-09,109.67,,0.42,4,1.68,0.015318683322695358
2018-08-10,109.0,,0.42,4,1.68,0.015412844036697248
2018-08-13,108.21,,0.42,4,1.68,0.015525367341280844
2018-08-14,109.56,,0.42,4,1.68,0.01533406352683461
2018-08-15,107.66,0.42,0.42,4,1.68,0.015604681404421327
2018-08-16,107.64,,0.42,4,1.68,0.015607580824972128
2018-08-17,107.58,,0.42,4,1.68,0.015616285554935862
2018-08-20,106.87,,0.42,4,1.68,0.015720033685786467
2018-08-21,105.98,,0.42,4,1.68,0.015852047556142668
2018-08-22,107.06,,0.42,4,1.68,0.015692135251260973
2018-08-23,107.56,,0.42,4,1.68,0.015619189289698772
2018-08-24,108.4,,0.42,4,1.68,0.015498154981549814
2018-08-27,109.6,,0.42,4,1.68,0.015328467153284672
2018-08-28,110.26,,0.42,4,1.68,0.015236713223290402
2018-08-29,112.02,,0.42,4,1.68,0.014997321906802356
2018-08-30,111.95,,0.42,4,1.68,0.015006699419383653
2018-08-31,112.33,,0.42,4,1.68,0.014955933410486958
2018-09-04,111.71,,0.42,4,1.68,0.01503894011279205
2018-09-05,108.49,,0.42,4,1.68,0.015485298184164439
2018-09-06,108.74,,0.42,4,1.68,0.015449696523818283
2018-09-07,108.21,,0.42,4,1.68,0.015525367341280844
2018-09-10,109.38,,0.42,4,1.68,0.015359297860669226
2018-09-11,111.24,,0.42,4,1.68,0.015102481121898598
2018-09-12,111.71,,0.42,4,1.68,0.01503894011279205
2018-09-13,112.91,,0.42,4,1.68,0.014879107253564786
2018-09-14,113.37,,0.42,4,1.68,0.014818735115109817
2018-09-17,112.14,,0.42,4,1.68,0.0149812734082397
2018-09-18,113.21,,0.42,4,1.68,0.014839678473633072
2018-09-19,111.7,,0.42,4,1.68,0.015040286481647269
2018-09-20,113.57,,0.42,4,1.68,0.014792638901118253
2018-09-21,114.26,,0.42,4,1.68,0.014703308244354979
2018-09-24,114.67,,0.42,4,1.68,0.014650736897183221
2018-09-25,114.45,,0.42,4,1.68,0.014678899082568806
2018-09-26,113.98,,0.42,4,1.68,0.014739427969819266
2018-09-27,114.41,,0.42,4,1.68,0.014684031116161175
2018-09-28,114.37,,0.42,4,1.68,0.014689166739529596
2018-10-01,115.61,,0.42,4,1.68,0.014531614912204826
2018-10-02,115.15,,0.42,4,1.68,0.01458966565349544
2018-10-03,115.17,,0.42,4,1.68,0.014587132065642093
2018-10-04,112.79,,0.42,4,1.68,0.014894937494458728
2018-10-05,112.13,,0.42,4,1.68,0.014982609471149558
2018-10-08,110.85,,0.42,4,1.68,0.015155615696887685
2018-10-09,112.26,,0.42,4,1.68,0.014965259219668625
2018-10-10,106.16,,0.42,4,1.68,0.015825169555388093
2018-10-11,105.91,,0.42,4,1.68,0.015862524785194978
2018-10-12,109.57,,0.42,4,1.68,0.015332664050378754
2018-10-15,107.6,,0.42,4,1.68,0.015613382899628252
2018-10-16,111.0,,0.42,4,1.68,0.015135135135135135
2018-10-17,110.71,,0.42,4,1.68,0.015174780959262939
2018-10-18,108.5,,0.42,4,1.68,0.015483870967741935
2018-10-19,108.66,,0.42,4,1.68,0.015461071231363888
2018-10-22,109.63,,0.42,4,1.68,0.015324272553133267
2018-10-23,108.1,,0.42,4,1.68,0.015541165587419057
2018-10-24,102.32,,0.42,4,1.68,0.01641907740422205
2018-10-25,108.3,,0.42,4,1.68,0.01551246537396122
2018-10-26,106.96,,0.42,4,1.68,0.015706806282722512
2018-10-29,103.85,,0.42,4,1.68,0.016177178623013964
2018-10-30,103.73,,0.42,4,1.68,0.016195893184228285
2018-10-31,106.81,,0.42,4,1.68,0.01572886433854508
2018-11-01,105.92,,0.42,4,1.68,0.015861027190332326
2018-11-02,106.16,,0.42,4,1.68,0.015825169555388093
2018-11-05,107.51,,0.42,4,1.68,0.01562645335317645
2018-11-06,107.72,,0.42,4,1.68,0.015595989602673598
2018-11-07,111.96,,0.42,4,1.68,0.015005359056806002
2018-11-08,111.75,,0.42,4,1.68,0.015033557046979866
2018-11-09,109.57,,0.42,4,1.68,0.015332664050378754
2018-11-12,106.87,,0.42,4,1.68,0.015720033685786467
2018-11-13,106.94,,0.42,4,1.68,0.015709743781559753
2018-11-14,104.97,0.46,0.46,4,1.84,0.01752881775745451
2018-11-15,107.28,,0.46,4,1.84,0.01715137956748695
2018-11-16,108.29,,0.46,4,1.84,0.016991411949395144
2018-11-19,104.62,,0.46,4,1.84,0.0175874593767922
2018-11-20,101.71,,0.46,4,1.84,0.01809064988693344
2018-11-21,103.11,,0.46,4,1.84,0.01784501988167976
2018-11-23,103.07,,0.46,4,1.84,0.017851945279906863
2018-11-26,106.47,,0.46,4,1.84,0.01728186343570959
2018-11-27,107.14,,0.46,4,1.84,0.017173791301101363
2018-11-28,111.12,,0.46,4,1.84,0.01655867530597552
2018-11-29,110.19,,0.46,4,1.84,0.016698429984572105
2018-11-30,110.89,,0.46,4,1.84,0.01659302011001894
2018-12-03,112.09,,0.46,4,1.84,0.016415380497814255
2018-12-04,108.52,,0.46,4,1.84,0.01695539992628087
2018-12-06,109.19,,0.46,4,1.84,0.016851360014653358
2018-12-07,104.82,,0.46,4,1.84,0.017553901927113147
2018-12-10,107.59,,0.46,4,1.84,0.01710196114880565
2018-12-11,108.59,,0.46,4,1.84,0.01694447002486417
2018-12-12,109.08,,0.46,4,1.84,0.016868353502016868
2018-12-13,109.45,,0.46,4,1.84,0.016811329374143445
2018-12-14,106.03,,0.46,4,1.84,0.01735357917570499
2018-12-17,102.89,,0.46,4,1.84,0.01788317620760035
2018-12-18,103.97,,0.46,4,1.84,0.01769741271520631
2018-12-19,103.69,,0.46,4,1.84,0.01774520204455589
2018-12-20,101.51,,0.46,4,1.84,0.01812629297606147
2018-12-21,98.23,,0.46,4,1.84,0.018731548406800365
2018-12-24,94.13,,0.46,4,1.84,0.019547434399235102
2018-12-26,100.56,,0.46,4,1.84,0.018297533810660304
2018-12-27,101.18,,0.46,4,1.84,0.018185412136785924
2018-12-28,100.39,,0.46,4,1.84,0.018328518776770594
2018-12-31,101.57,,0.46,4,1.84,0.018115585310623218
2019-01-02,101.12,,0.46,4,1.84,0.01819620253164557
2019-01-03,97.4,,0.46,4,1.84,0.0188911704312115
2019-01-04,101.93,,0.46,4,1.84,0.0180516040419896
2019-01-07,102.06,,0.46,4,1.84,0.018028610621203214
2019-01-08,102.8,,0.46,4,1.84,0.017898832684824905
2019-01-09,104.27,,0.46,4,1.84,0.01764649467728014
2019-01-10,103.6,,0.46,4,1.84,0.017760617760617763
2019-01-11,102.8,,0.46,4,1.84,0.017898832684824905
2019-01-14,102.05,,0.46,4,1.84,0.018030377266046057
2019-01-15,105.01,,0.46,4,1.84,0.017522140748500142
2019-01-16,105.38,,0.46,4,1.84,0.017460618713228317
2019-01-17,106.12,,0.46,4,1.84,0.017338861666038447
2019-01-18,107.71,,0.46,4,1.84,0.01708290780800297
2019-01-22,105.68,,0.46,4,1.84,0.0174110522331567
2019-01-23,106.71,,0.46,4,1.84,0.017242995033267736
2019-01-24,106.2,,0.46,4,1.84,0.017325800376647833
2019-01-25,107.17,,0.46,4,1.84,0.017168983857422788
2019-01-28,105.08,,0.46,4,1.84,0.017510468214693566
2019-01-29,102.94,,0.46,4,1.84,0.017874489994171364
2019-01-30,106.38,,0.46,4,1.84,0.017296484301560444
2019-01-31,104.43,,0.46,4,1.84,0.01761945801015034
2019-02-01,102.78,,0.46,4,1.84,0.017902315625608095
2019-02-04,105.74,,0.46,4,1.84,0.01740117268772461
2019-02-05,107.22,,0.46,4,1.84,0.017160977429584032
2019-02-06,106.03,,0.46,4,1.84,0.01735357917570499
2019-02-07,105.27,,0.46,4,1.84,0.017478863873848203
2019-02-08,105.67,,0.46,4,1.84,0.017412699914829185
2019-02-11,105.25,,0.46,4,1.84,0.017482185273159145
2019-02-12,106.89,,0.46,4,1.84,0.01721395827486201
2019-02-13,106.81,,0.46,4,1.84,0.017226851418406516
2019-02-14,106.9,,0.46,4,1.84,0.017212347988774555
2019-02-15,108.22,,0.46,4,1.84,0.017002402513398632
2019-02-19,108.17,,0.46,4,1.84,0.017010261625219562
2019-02-20,107.15,0.46,0.46,4,1.84,0.017172188520765283
2019-02-21,109.41,,0.46,4,1.84,0.016817475550680926
2019-02-22,110.97,,0.46,4,1.84,0.016581057943588356
2019-02-25,111.59,,0.46,4,1.84,0.01648893270006273
2019-02-26,112.36,,0.46,4,1.84,0.016375934496262016
2019-02-27,112.17,,0.46,4,1.84,0.016403672996344834
2019-02-28,112.03,,0.46,4,1.84,0.016424172096759795
2019-03-01,112.53,,0.46,4,1.84,0.016351195236825735
2019-03-04,112.26,,0.46,4,1.84,0.01639052200249421
2019-03-05,111.7,,0.46,4,1.84,0.01647269471799463
2019-03-06,111.75,,0.46,4,1.84,0.016465324384787473
2019-03-07,110.39,,0.46,4,1.84,0.016668176465259536
2019-03-08,110.51,,0.46,4,1.84,0.01665007691611619
2019-03-11,112.83,,0.46,4,1.84,0.016307719578126385
2019-03-12,113.62,,0.46,4,1.84,0.016194331983805668
2019-03-13,114.5,,0.46,4,1.84,0.016069868995633188
2019-03-14,114.59,,0.46,4,1.84,0.016057247578322716
2019-03-15,115.91,,0.46,4,1.84,0.015874385298938833
2019-03-18,117.57,,0.46,4,1.84,0.0156502509143489
2019-03-19,117.65,,0.46,4,1.84,0.015639609009774756
2019-03-20,117.52,,0.46,4,1.84,0.015656909462219197
2019-03-21,120.22,,0.46,4,1.84,0.015305273664947596
2019-03-22,117.05,,0.46,4,1.84,0.015719777872703972
2019-03-25,117.66,,0.46,4,1.84,0.015638279789223188
2019-03-26,117.91,,0.46,4,1.84,0.015605122551098296
2019-03-27,116.77,,0.46,4,1.84,0.01575747195341269
2019-03-28,116.93,,0.46,4,1.84,0.01573591037372787
2019-03-29,117.94,,0.46,4,1.84,0.015601153128709515
2019-04-01,119.02,,0.46,4,1.84,0.015459586624096792
2019-04-02,119.19,,0.46,4,1.84,0.015437536706099505
2019-04-03,119.97,,0.46,4,1.84,0.015337167625239644
2019-04-04,119.36,,0.46,4,1.84,0.01541554959785523
2019-04-05,119.89,,0.46,4,1.84,0.015347401784969556
2019-04-08,119.93,,0.46,4,1.84,0.015342282998415743
2019-04-09,119.28,,0.46,4,1.84,0.015425888665325285
2019-04-10,120.19,,0.46,4,1.84,0.015309093934603545
2019-04-11,120.33,,0.46,4,1.84,0.015291282306989114
2019-04-12,120.95,,0.46,4,1.84,0.015212897891690782
2019-04-15,121.05,,0.46,4,1.84,0.01520033044196613
2019-04-16,120.77,,0.46,4,1.84,0.015235571747950651
2019-04-17,121.77,,0.46,4,1.84,0.01511045413484438
2019-04-18,123.37,,0.46,4,1.84,0.014914484882872659
2019-04-22,123.76,,0.46,4,1.84,0.014867485455720749
2019-04-23,125.44,,0.46,4,1.84,0.014668367346938776
2019-04-24,125.01,,0.46,4,1.84,0.014718822494200465
2019-04-25,129.15,,0.46,4,1.84,0.014246999612853271
2019-04-26,129.89,,0.46,4,1.84,0.014165832627607977
2019-04-29,129.77,,0.46,4,1.84,0.014178931956538491
2019-04-30,130.6,,0.46,4,1.84,0.014088820826952527
2019-05-01,127.88,,0.46,4,1.84,0.014388489208633094
2019-05-02,126.21,,0.46,4,1.84,0.01457887647571508
2019-05-03,128.9,,0.46,4,1.84,0.014274631497284716
2019-05-06,128.15,,0.46,4,1.84,0.014358174014826376
2019-05-07,125.52,,0.46,4,1.84,0.014659018483110263
2019-05-08,125.51,,0.46,4,1.84,0.014660186439327543
2019-05-09,125.5,,0.46,4,1.84,0.014661354581673308
2019-05-10,127.13,,0.46,4,1.84,0.0144733737119484
2019-05-13,123.35,,0.46,4,1.84,0.014916903121199839
2019-05-14,124.73,,0.46,4,1.84,0.014751864026296801
2019-05-15,126.02,0.46,0.46,4,1.84,0.014600857006824315
2019-05-16,128.93,,0.46,4,1.84,0.01427131001318545
2019-05-17,128.07,,0.46,4,1.84,0.014367142968689
2019-05-20,126.22,,0.46,4,1.84,0.014577721438757725
2019-05-21,126.9,,0.46,4,1.84,0.014499605988967691
2019-05-22,127.67,,0.46,4,1.84,0.01441215634056552
2019-05-23,126.18,,0.46,4,1.84,0.0145823426850531
2019-05-24,126.24,,0.46,4,1.84,0.014575411913814958
2019-05-28,126.16,,0.46,4,1.84,0.014584654407102094
2019-05-29,124.94,,0.46,4,1.84,0.014727068993116698
2019-05-30,125.73,,0.46,4,1.84,0.01463453431957369
2019-05-31,123.68,,0.46,4,1.84,0.014877102199223804
2019-06-03,119.84,,0.46,4,1.84,0.015353805073431242
2019-06-04,123.16,,0.46,4,1.84,0.014939915556999027
2019-06-05,125.83,,0.46,4,1.84,0.014622903917984584
2019-06-06,127.82,,0.46,4,1.84,0.014395243310905963
2019-06-07,131.4,,0.46,4,1.84,0.014003044140030441
2019-06-10,132.6,,0.46,4,1.84,0.0138763197586727
2019-06-11,132.1,,0.46,4,1.84,0.013928841786525361
2019-06-12,131.49,,0.46,4,1.84,0.013993459578675184
2019-06-13,132.32,,0.46,4,1.84,0.013905683192261186
2019-06-14,132.45,,0.46,4,1.84,0.013892034730086827
2019-06-17,132.85,,0.46,4,1.84,0.013850207000376365
2019-06-18,135.16,,0.46,4,1.84,0.013613495116898492
2019-06-19,135.69,,0.46,4,1.84,0.013560321320657381
2019-06-20,136.95,,0.46,4,1.84,0.013435560423512233
2019-06-21,136.97,,0.46,4,1.84,0.01343359859823319
2019-06-24,137.78,,0.46,4,1.84,0.013354623312527217
2019-06-25,133.43,,0.46,4,1.84,0.013790002248369931
2019-06-26,133.93,,0.46,4,1.84,0.013738520122452027
2019-06-27,134.15,,0.46,4,1.84,0.013715989563920984
2019-06-28,133.96,,0.46,4,1.84,0.013735443415945058
2019-07-01,135.68,,0.46,4,1.84,0.013561320754716982
2019-07-02,136.58,,0.46,4,1.84,0.013471957826914628
2019-07-03,137.46,,0.46,4,1.84,0.013385712207187546
2019-07-05,137.06,,0.46,4,1.84,0.01342477746972129
2019-07-08,136.96,,0.46,4,1.84,0.013434579439252336
2019-07-09,136.46,,0.46,4,1.84,0.013483804777956911
2019-07-10,137.85,,0.46,4,1.84,0.013347841857091041
2019-07-11,138.4,,0.46,4,1.84,0.013294797687861272
2019-07-12,138.9,,0.46,4,1.84,0.013246940244780417
2019-07-15,138.9,,0.46,4,1.84,0.013246940244780417
2019-07-16,137.08,,0.46,4,1.84,0.013422818791946308
2019-07-17,136.27,,0.46,4,1.84,0.0135026051221839
2019-07-18,136.42,,0.46,4,1.84,0.01348775839319748
2019-07-19,136.62,,0.46,4,1.84,0.013468013468013467
2019-07-22,138.43,,0.46,4,1.84,0.013291916492089864
2019-07-23,139.29,,0.46,4,1.84,0.01320984995333477
2019-07-24,140.72,,0.46,4,1.84,0.013075611142694713
2019-07-25,140.19,,0.46,4,1.84,0.013125044582352523
2019-07-26,141.34,,0.46,4,1.84,0.013018253855950191
2019-07-29,141.03,,0.46,4,1.84,0.013046869460398498
